duration,protocol_type,service,wrong_fragment,num_failed_logins,logged_in,num_compromised,root_shell,num_root,num_file_creations,su_attempted,num_shells,is_guest_login,srv_count,srv_serror_rate,srv_rerror_rate,diff_srv_rate,srv_diff_host_rate,dst_host_srv_count,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,labels,dificulty
0,tcp,time,0,0,0,0,0,0,0,0,0,0,9,1.0,0.0,0.07,0.0,9,0.06,0.0,0.0,1.0,0.0,0.0,neptune,21
0,tcp,klogin,0,0,0,0,0,0,0,0,0,0,22,1.0,0.0,0.06,0.0,22,0.05,0.0,0.0,1.0,0.0,0.0,neptune,18
23,tcp,ftp,0,0,1,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,15,0.06,0.01,0.0,0.0,0.0,0.0,normal,21
0,tcp,whois,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.07,0.0,1,0.07,0.0,0.0,0.0,1.0,1.0,neptune,20
0,icmp,ecr_i,0,0,0,0,0,0,0,0,0,0,511,0.0,0.0,0.0,0.0,148,0.03,0.61,0.0,0.0,0.26,0.0,smurf,18
0,udp,private,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.5,0.0,247,0.01,0.0,0.0,0.0,0.0,0.0,normal,18
0,tcp,exec,0,0,0,0,0,0,0,0,0,0,11,1.0,0.0,0.05,0.0,11,0.05,0.0,0.0,1.0,0.0,0.0,neptune,20
0,tcp,other,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.83,0.0,1,0.12,0.45,0.0,0.0,0.01,0.0,normal,19
0,tcp,ftp_data,0,0,0,0,0,0,0,0,0,0,7,1.0,0.0,0.14,0.0,28,0.05,0.0,0.0,1.0,0.0,0.0,neptune,18
0,tcp,uucp_path,0,0,0,0,0,0,0,0,0,0,15,0.0,1.0,0.07,0.0,15,0.07,0.0,0.0,0.0,1.0,1.0,neptune,20
1,tcp,smtp,0,0,1,0,0,0,0,0,0,0,4,0.0,0.0,0.0,1.0,161,0.05,0.01,0.01,0.0,0.0,0.0,normal,21
0,tcp,Z39_50,0,0,0,0,0,0,0,0,0,0,19,1.0,0.0,0.06,0.0,19,0.07,0.0,0.0,1.0,0.0,0.0,neptune,18
0,tcp,private,0,0,0,0,0,0,0,0,0,0,15,1.0,0.0,0.07,0.0,15,0.07,0.0,0.0,1.0,0.0,0.0,neptune,21
0,tcp,private,0,0,0,0,0,0,0,0,0,0,4,1.0,0.0,0.06,0.0,7,0.07,0.0,0.0,1.0,0.0,0.0,neptune,21
0,tcp,http,0,0,0,0,0,0,0,0,0,0,7,0.0,0.71,0.0,0.0,247,0.0,0.02,0.19,0.0,0.95,0.99,normal,20
0,tcp,private,0,0,0,0,0,0,0,0,0,0,4,1.0,0.0,0.08,0.0,4,0.09,0.0,0.0,1.0,0.0,0.0,neptune,21
0,tcp,private,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,1,0.83,0.0,0.0,0.0,0.78,1.0,satan,20
0,tcp,http,0,0,1,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,255,0.0,0.01,0.01,0.0,0.0,0.0,normal,21
0,tcp,http,0,0,1,0,0,0,0,0,0,0,12,0.0,0.0,0.0,0.0,71,0.0,0.01,0.0,0.01,0.0,0.0,normal,21
0,tcp,courier,0,0,0,0,0,0,0,0,0,0,15,1.0,0.0,0.06,0.0,6,0.08,0.0,0.0,1.0,0.0,0.0,neptune,19
0,tcp,http,0,0,1,0,0,0,0,0,0,0,27,0.0,0.0,0.0,0.0,255,0.0,0.04,0.07,0.0,0.0,0.0,normal,21
0,tcp,private,0,0,0,0,0,0,0,0,0,0,4,0.0,1.0,0.06,0.0,4,0.08,0.0,0.0,0.0,1.0,1.0,neptune,21
0,tcp,ctf,0,0,0,0,0,0,0,0,0,0,9,1.0,0.0,0.12,0.0,9,0.08,0.0,0.0,1.0,0.0,0.0,neptune,18
0,tcp,private,0,0,0,0,0,0,0,0,0,0,6,1.0,0.0,0.12,0.0,6,0.07,0.0,0.0,1.0,0.0,0.0,neptune,21
0,tcp,netbios_dgm,0,0,0,0,0,0,0,0,0,0,17,0.0,1.0,0.07,0.0,17,0.07,0.0,0.0,0.0,1.0,1.0,neptune,20
0,tcp,csnet_ns,0,0,0,0,0,0,0,0,0,0,10,0.0,1.0,0.07,0.0,10,0.07,0.0,0.0,0.0,1.0,1.0,neptune,19
0,tcp,private,0,0,0,0,0,0,0,0,0,0,5,1.0,0.0,0.06,0.0,4,0.06,0.0,0.0,1.0,0.0,0.0,neptune,21
0,tcp,smtp,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,165,0.11,0.02,0.01,0.0,0.0,0.0,normal,21
0,tcp,private,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,2,1.0,0.02,1.0,0.0,0.97,1.0,ipsweep,15
0,tcp,smtp,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,149,0.03,0.0,0.0,0.02,0.0,0.01,normal,20
0,tcp,ftp_data,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,73,0.09,0.07,0.03,0.0,0.02,0.0,normal,20
9,tcp,telnet,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,3,0.04,0.01,0.67,0.0,0.0,0.0,normal,20
0,tcp,ftp_data,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,48,0.03,0.19,0.0,0.0,0.0,0.0,normal,20
1,tcp,smtp,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,201,0.02,0.0,0.0,0.0,0.0,0.0,normal,21
0,tcp,efs,0,0,0,0,0,0,0,0,0,0,20,0.0,1.0,0.06,0.0,20,0.06,0.0,0.0,0.0,1.0,1.0,neptune,19
0,tcp,http,0,0,1,0,0,0,0,0,0,0,14,0.0,0.0,0.0,0.0,255,0.0,0.01,0.02,0.0,0.0,0.0,normal,21
0,tcp,private,0,0,0,0,0,0,0,0,0,0,18,1.0,0.0,0.06,0.0,9,0.09,0.0,0.0,1.0,0.0,0.0,neptune,20
0,icmp,eco_i,0,0,0,0,0,0,0,0,0,0,30,0.0,0.0,0.0,1.0,82,0.0,1.0,0.5,0.0,0.0,0.0,ipsweep,17
0,udp,domain_u,0,0,0,0,0,0,0,0,0,0,158,0.0,0.0,0.0,0.01,255,0.0,0.0,0.0,0.0,0.0,0.0,normal,19
5658,tcp,other,0,0,0,0,0,0,0,0,0,0,2,0.0,1.0,0.0,0.0,2,0.73,1.0,0.0,0.0,1.0,1.0,portsweep,15
0,tcp,auth,0,0,0,0,0,0,0,0,0,0,22,1.0,0.0,0.05,0.0,22,0.05,0.0,0.0,1.0,0.0,0.0,neptune,20
1,tcp,smtp,0,0,1,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,194,0.04,0.01,0.01,0.0,0.01,0.0,normal,21
0,udp,domain_u,0,0,0,0,0,0,0,0,0,0,292,0.0,0.0,0.0,0.0,254,0.01,0.0,0.0,0.0,0.0,0.0,normal,18
0,tcp,private,0,0,0,0,0,0,0,0,0,0,3,1.0,0.0,0.07,0.0,15,0.08,0.0,0.0,1.0,0.0,0.0,neptune,20
0,tcp,ftp,0,0,1,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,68,0.02,0.0,0.0,0.0,0.0,0.0,warezclient,7
0,tcp,http,0,0,1,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,246,0.02,0.0,0.0,0.0,0.0,0.0,normal,21
0,tcp,ftp_data,0,0,1,0,0,0,0,0,0,0,11,0.0,0.0,0.0,0.0,56,0.05,0.22,0.0,0.0,0.02,0.0,normal,15
0,tcp,private,0,0,0,0,0,0,0,0,0,0,20,1.0,0.0,0.05,0.0,20,0.06,0.0,0.0,1.0,0.0,0.0,neptune,21
0,tcp,http,0,0,1,0,0,0,0,0,0,0,21,0.0,0.0,0.0,0.19,231,0.0,0.02,0.04,0.0,0.0,0.0,normal,21
0,tcp,nnsp,0,0,0,0,0,0,0,0,0,0,18,1.0,0.0,0.06,0.0,18,0.05,0.0,0.0,1.0,0.0,0.0,neptune,20
0,icmp,ecr_i,0,0,0,0,0,0,0,0,0,0,180,0.0,0.0,0.0,0.0,255,0.0,1.0,0.0,0.0,0.0,0.0,smurf,18
0,udp,domain_u,0,0,0,0,0,0,0,0,0,0,145,0.0,0.0,0.0,0.01,254,0.01,0.0,0.0,0.0,0.0,0.0,normal,20
0,udp,private,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.6,0.0,171,0.01,0.0,0.0,0.0,0.0,0.0,normal,18
0,tcp,telnet,0,0,0,0,0,0,0,0,0,0,19,0.0,1.0,0.07,0.0,19,0.07,0.0,0.0,0.0,1.0,1.0,neptune,19
0,tcp,http,0,0,1,0,0,0,0,0,0,0,18,0.0,0.0,0.0,0.0,255,0.0,0.0,0.0,0.0,0.0,0.0,normal,21
0,tcp,http,0,0,1,0,0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,255,0.0,0.03,0.03,0.0,0.0,0.0,normal,21
0,tcp,http,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,255,0.0,0.0,0.0,0.0,0.0,0.0,normal,21
0,tcp,http,0,0,1,0,0,0,0,0,0,0,18,0.0,0.0,0.0,0.11,255,0.0,0.0,0.0,0.0,0.0,0.0,normal,21
3,tcp,http,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,109,0.02,0.01,0.0,0.0,0.69,1.0,normal,20
0,tcp,private,0,0,0,0,0,0,0,0,0,0,8,1.0,0.0,0.06,0.0,13,0.08,0.0,0.0,1.0,0.0,0.0,neptune,21
0,tcp,ftp_data,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,43,0.02,0.22,0.0,0.0,0.0,0.0,normal,21
0,tcp,private,0,0,0,0,0,0,0,0,0,0,16,1.0,0.0,0.06,0.0,5,0.08,0.0,0.0,1.0,0.0,0.0,neptune,19
0,tcp,private,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,2,1.0,0.03,1.0,0.0,0.9,1.0,ipsweep,16
0,tcp,private,0,0,0,0,0,0,0,0,0,0,2,1.0,0.0,0.07,0.0,19,0.07,0.0,0.0,1.0,0.0,0.0,neptune,20
0,tcp,http,0,0,0,0,0,0,0,0,0,0,2,0.0,1.0,0.0,1.0,255,0.0,0.11,0.09,0.0,1.0,0.89,normal,21
0,udp,domain_u,0,0,0,0,0,0,0,0,0,0,192,0.0,0.0,0.0,0.02,196,0.02,0.69,0.01,0.0,0.08,0.0,normal,20
0,tcp,http,0,0,1,0,0,0,0,0,0,0,17,0.0,0.0,0.0,0.18,255,0.0,0.01,0.01,0.0,0.0,0.0,normal,21
0,tcp,finger,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,6,0.05,0.01,0.0,0.17,0.0,0.0,normal,18
0,icmp,ecr_i,0,0,0,0,0,0,0,0,0,0,510,0.0,0.0,0.0,0.0,219,0.09,0.86,0.0,0.0,0.0,0.0,smurf,17
0,tcp,smtp,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,247,0.03,0.02,0.02,0.0,0.0,0.0,normal,21
0,tcp,ftp_data,0,0,1,0,0,1,0,0,0,0,2,0.0,0.0,0.0,0.0,42,0.67,0.15,0.05,0.0,0.59,0.02,normal,21
0,tcp,http,0,0,1,0,0,0,0,0,0,0,10,0.0,0.0,0.0,0.2,255,0.0,0.03,0.04,0.0,0.0,0.0,normal,21
0,tcp,ftp_data,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,normal,18
0,tcp,smtp,0,0,1,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,157,0.02,0.0,0.0,0.0,0.0,0.0,normal,21
0,tcp,http,0,0,1,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,254,0.01,0.0,0.0,0.0,0.0,0.0,normal,21
0,tcp,private,0,0,0,0,0,0,0,0,0,0,19,0.0,1.0,0.06,0.0,19,0.06,0.0,0.0,0.0,1.0,1.0,neptune,21
0,tcp,private,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.07,0.0,1,0.09,0.0,0.0,1.0,0.0,0.0,neptune,21
0,tcp,ftp_data,0,0,1,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,98,0.03,0.38,0.0,0.0,0.0,0.0,normal,21
0,tcp,private,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,1,1.0,0.03,0.0,0.0,0.9,1.0,ipsweep,16
0,tcp,http,0,0,1,0,0,0,0,0,0,0,16,0.0,0.0,0.0,0.12,255,0.0,0.01,0.02,0.0,0.0,0.04,normal,21
0,tcp,finger,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,7,0.5,0.25,0.43,0.29,0.0,0.0,normal,11
0,tcp,discard,0,0,0,0,0,0,0,0,0,0,5,1.0,0.0,0.07,0.0,5,0.08,0.0,0.0,1.0,0.0,0.0,neptune,20
0,udp,domain_u,0,0,0,0,0,0,0,0,0,0,157,0.0,0.0,0.0,0.01,254,0.01,0.0,0.0,0.0,0.0,0.0,normal,19
0,tcp,gopher,0,0,0,0,0,0,0,0,0,0,24,1.0,0.0,0.05,0.0,24,0.05,0.0,0.0,1.0,0.0,0.0,neptune,18
0,tcp,http,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,229,0.0,0.17,0.07,0.0,1.0,0.6,normal,21
0,tcp,time,0,0,0,0,0,0,0,0,0,0,2,1.0,0.0,0.0,0.0,22,0.0,0.09,0.0,0.09,0.05,0.05,normal,16
0,tcp,smtp,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,156,0.05,0.01,0.01,0.0,0.0,0.0,normal,21
0,tcp,whois,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.06,0.0,2,0.09,0.0,0.0,1.0,0.0,0.0,neptune,20
0,tcp,private,0,0,0,0,0,0,0,0,0,0,18,1.0,0.0,0.06,0.0,17,0.07,0.0,0.0,1.0,0.0,0.0,neptune,21
0,tcp,private,0,0,0,0,0,0,0,0,0,0,4,1.0,0.0,0.06,0.0,20,0.06,0.0,0.0,1.0,0.0,0.0,neptune,20
0,tcp,finger,0,0,0,0,0,0,0,0,0,0,9,1.0,0.0,0.11,0.0,52,0.02,0.01,0.04,0.94,0.0,0.0,neptune,18
113,tcp,telnet,0,0,1,2,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,buffer_overflow,3
0,tcp,ftp_data,0,0,0,0,0,0,0,0,0,0,3,1.0,0.0,0.09,0.0,30,0.09,0.04,0.07,0.1,0.0,0.0,neptune,18
0,icmp,eco_i,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,91,0.0,1.0,0.46,0.0,0.0,0.0,normal,17
0,tcp,pop_3,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,6,0.06,0.01,0.33,0.0,0.0,0.0,normal,21
0,tcp,private,0,0,0,0,0,0,0,0,0,0,16,0.0,1.0,0.07,0.0,3,0.07,0.0,0.0,0.0,1.0,1.0,neptune,21
0,icmp,urp_i,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.0,20,0.01,0.09,0.0,0.0,0.0,0.0,normal,19
0,udp,domain_u,0,0,0,0,0,0,0,0,0,0,16,0.0,0.0,0.0,0.12,237,0.01,0.0,0.0,0.0,0.0,0.0,normal,21
0,tcp,http,0,0,1,0,0,0,0,0,0,0,19,0.0,0.0,0.0,0.0,255,0.0,0.05,0.04,0.01,0.0,0.0,normal,21
0,tcp,private,0,0,0,0,0,0,0,0,0,0,2,1.0,0.0,0.08,0.0,17,0.07,0.0,0.0,1.0,0.0,0.0,neptune,19
0,tcp,ftp_data,0,0,1,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,6,0.2,0.4,0.0,0.0,0.0,0.0,normal,21
0,tcp,http,0,0,1,0,0,0,0,0,0,0,10,0.0,0.0,0.0,0.0,255,0.0,0.0,0.0,0.0,0.0,0.0,normal,21
0,icmp,eco_i,0,0,0,0,0,0,0,0,0,0,9,0.0,0.0,0.0,1.0,208,0.0,1.0,0.25,0.0,0.0,0.0,nmap,15
0,tcp,sunrpc,0,0,0,0,0,0,0,0,0,0,2,1.0,0.0,0.07,0.0,2,0.08,0.0,0.0,1.0,0.0,0.0,neptune,18
0,tcp,domain,0,0,0,0,0,0,0,0,0,0,11,1.0,0.0,0.06,0.0,4,0.08,0.0,0.0,1.0,0.0,0.0,neptune,20
0,icmp,ecr_i,0,0,0,0,0,0,0,0,0,0,511,0.0,0.0,0.0,0.0,171,0.16,0.67,0.0,0.0,0.0,0.0,smurf,18
0,tcp,auth,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,8,0.04,0.01,0.0,0.0,0.08,1.0,normal,14
6,tcp,telnet,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,4,0.04,0.01,0.5,0.0,0.0,0.0,normal,20
0,tcp,smtp,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,174,0.04,0.01,0.01,0.0,0.0,0.0,normal,21
0,tcp,http,0,0,1,0,0,0,0,0,0,0,21,0.0,0.0,0.0,0.0,255,0.0,0.01,0.02,0.0,0.0,0.0,normal,21
0,tcp,supdup,0,0,0,0,0,0,0,0,0,0,20,1.0,0.0,0.07,0.0,20,0.07,0.0,0.0,1.0,0.0,0.0,neptune,18
0,tcp,ftp_data,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,121,0.04,0.3,0.02,0.0,0.01,0.0,normal,20
0,tcp,http,0,0,1,0,0,0,0,0,0,0,8,0.0,0.0,0.0,0.0,255,0.0,0.03,0.02,0.0,0.0,0.0,normal,21
0,tcp,finger,0,0,0,0,0,0,0,0,0,0,3,1.0,0.0,0.05,0.0,3,0.05,0.0,0.0,1.0,0.0,0.0,neptune,18
0,tcp,http,0,0,1,0,0,0,0,0,0,0,12,0.0,0.0,0.0,0.0,255,0.0,0.0,0.0,0.0,0.0,0.0,normal,21
0,tcp,http,0,0,1,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,255,0.0,0.0,0.01,0.0,0.0,0.0,normal,21
0,tcp,imap4,0,0,0,0,0,0,0,0,0,0,8,1.0,0.0,0.06,0.0,8,0.08,0.0,0.0,1.0,0.0,0.0,neptune,20
0,tcp,discard,0,0,0,0,0,0,0,0,0,0,15,1.0,0.0,0.06,0.0,7,0.08,0.0,0.0,1.0,0.0,0.0,neptune,20
0,tcp,private,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,1,0.91,0.0,0.0,0.0,0.74,1.0,satan,20
0,tcp,http,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,213,0.0,0.07,0.21,0.0,1.0,0.98,normal,21
0,udp,domain_u,0,0,0,0,0,0,0,0,0,0,14,0.0,0.0,0.0,0.14,235,0.01,0.01,0.0,0.0,0.0,0.0,normal,21
0,tcp,http,0,0,0,0,0,0,0,0,0,0,3,1.0,0.0,0.0,0.0,3,0.0,0.33,0.0,1.0,0.0,0.0,neptune,16
0,tcp,uucp,0,0,0,0,0,0,0,0,0,0,20,0.0,1.0,0.06,0.0,20,0.07,0.0,0.0,0.0,1.0,1.0,neptune,18
0,tcp,finger,0,0,0,0,0,0,0,0,0,0,17,1.0,0.0,0.05,0.0,6,0.06,0.0,0.0,1.0,0.0,0.0,neptune,20
0,udp,domain_u,0,0,0,0,0,0,0,0,0,0,194,0.0,0.0,0.01,0.01,255,0.0,0.0,0.0,0.0,0.0,0.0,normal,18
0,icmp,ecr_i,0,0,0,0,0,0,0,0,0,0,454,0.0,0.0,0.0,0.0,255,0.0,1.0,0.0,0.0,0.0,0.0,smurf,20
0,tcp,other,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,1,0.12,0.42,0.0,1.0,0.0,0.0,normal,12
1,tcp,smtp,0,0,1,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,166,0.38,0.12,0.01,0.0,0.0,0.0,normal,21
0,udp,domain_u,0,0,0,0,0,0,0,0,0,0,13,0.0,0.0,1.0,0.15,235,0.01,0.01,0.0,0.0,0.0,0.0,normal,21
0,tcp,private,0,0,0,0,0,0,0,0,0,0,16,1.0,0.0,0.04,0.0,16,0.04,0.0,0.0,1.0,0.0,0.0,neptune,21
0,tcp,private,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.59,0.0,1,0.07,0.11,0.0,0.0,0.85,1.0,portsweep,19
0,tcp,http,0,0,1,0,0,0,0,0,0,0,40,0.0,0.0,0.0,0.05,143,0.0,0.5,0.2,0.0,0.0,0.65,normal,20
0,tcp,http,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,253,0.0,1.0,0.19,0.0,0.0,0.99,normal,21
0,icmp,eco_i,0,0,0,0,0,0,0,0,0,0,42,0.0,0.0,0.0,1.0,27,0.0,1.0,0.52,0.0,0.0,0.0,ipsweep,15
1,tcp,smtp,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0.0,1.0,140,0.06,0.01,0.01,0.02,0.0,0.0,normal,21
12,tcp,ftp_data,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,62,0.13,0.34,0.0,0.02,0.0,0.0,warezclient,0
0,tcp,http,0,0,1,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,255,0.0,0.08,0.04,0.0,0.0,0.0,normal,21
0,icmp,eco_i,0,0,0,0,0,0,0,0,0,0,50,0.0,0.0,0.0,1.0,162,0.0,1.0,0.5,0.0,0.0,0.0,ipsweep,15
0,tcp,kshell,0,0,0,0,0,0,0,0,0,0,24,1.0,0.0,0.05,0.0,24,0.04,0.0,0.0,1.0,0.0,0.0,neptune,18
0,tcp,http,0,0,1,0,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,255,0.0,0.0,0.0,0.0,0.0,0.0,normal,21
0,udp,domain_u,0,0,0,0,0,0,0,0,0,0,6,0.0,0.0,0.0,0.0,233,0.01,0.0,0.0,0.0,0.0,0.0,normal,21
0,tcp,http,0,0,1,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,255,0.0,0.25,0.04,0.0,0.0,0.0,normal,21
0,tcp,telnet,0,0,0,0,0,0,0,0,0,0,10,1.0,0.0,0.06,0.0,62,0.02,0.02,0.0,1.0,0.0,0.0,neptune,19
0,tcp,uucp,0,0,0,0,0,0,0,0,0,0,2,1.0,0.0,0.07,0.0,2,0.06,0.0,0.0,1.0,0.0,0.0,neptune,20
0,tcp,ctf,0,0,0,0,0,0,0,0,0,0,6,1.0,0.0,0.07,0.0,6,0.1,0.01,0.0,1.0,0.0,0.0,neptune,18
0,tcp,private,0,0,0,0,0,0,0,0,0,0,15,1.0,0.0,0.06,0.0,17,0.07,0.0,0.0,1.0,0.0,0.0,neptune,21
31729,tcp,private,0,0,0,0,0,0,0,0,0,0,2,0.0,1.0,0.0,0.0,2,0.82,1.0,0.0,0.0,1.0,1.0,portsweep,15
0,udp,private,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.25,0.0,1,0.24,1.0,0.0,0.0,0.0,0.0,satan,21
642,tcp,ftp,0,0,1,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,57,0.33,0.0,0.0,0.0,0.3,0.02,normal,19
0,tcp,smtp,0,0,0,0,0,0,0,0,0,0,2,0.5,0.0,0.5,0.0,131,0.08,0.04,0.02,0.02,0.0,0.0,normal,13
0,tcp,nntp,0,0,0,0,0,0,0,0,0,0,8,1.0,0.0,0.05,0.0,3,0.07,0.0,0.0,1.0,0.0,0.0,neptune,20
0,tcp,private,0,0,0,0,0,0,0,0,0,0,14,1.0,0.0,0.06,0.0,14,0.06,0.0,0.0,1.0,0.0,0.0,neptune,21
0,tcp,http,0,0,1,0,0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,255,0.0,0.0,0.0,0.0,0.02,0.02,normal,21
0,tcp,http,0,0,1,1,0,0,0,0,0,0,4,0.0,0.5,0.0,0.75,255,0.0,0.0,0.0,0.0,0.02,0.02,back,15
0,tcp,other,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,1,1.0,0.0,0.0,0.0,0.84,1.0,satan,20
0,tcp,http,0,0,1,0,0,0,0,0,0,0,30,0.0,0.0,0.0,0.0,255,0.0,0.01,0.02,0.0,0.0,0.0,normal,21
0,tcp,mtp,0,0,0,0,0,0,0,0,0,0,8,1.0,0.0,0.07,0.0,8,0.08,0.0,0.0,1.0,0.0,0.0,neptune,20
0,tcp,http,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,69,0.0,0.01,0.0,0.01,0.57,0.57,normal,21
0,tcp,http,0,0,1,0,0,0,0,0,0,0,21,0.0,0.0,0.0,0.0,255,0.0,0.05,0.04,0.0,0.0,0.0,normal,21
362,tcp,telnet,0,0,1,7,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,9,0.2,0.05,0.0,0.11,0.0,0.0,normal,19
4,udp,domain_u,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.4,157,0.02,0.07,0.0,0.0,0.0,0.0,normal,20
0,tcp,telnet,0,0,0,0,0,0,0,0,0,0,15,1.0,0.0,0.0,0.0,57,0.02,0.01,0.0,0.96,0.0,0.0,neptune,18
0,tcp,private,0,0,0,0,0,0,0,0,0,0,12,0.0,1.0,0.06,0.0,12,0.09,0.01,0.0,0.0,1.0,1.0,neptune,19
0,tcp,http,0,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,255,0.0,0.33,0.05,0.0,0.0,0.0,normal,21
0,tcp,finger,0,0,0,0,0,0,0,0,0,0,2,1.0,0.0,0.75,0.0,42,0.05,0.0,0.0,1.0,0.0,0.0,neptune,18
0,tcp,private,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,1,0.58,0.58,0.0,0.0,0.56,1.0,portsweep,15
0,icmp,urp_i,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.18,0.0,2,0.01,0.01,0.0,0.0,0.0,0.0,normal,18
0,tcp,smtp,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,21,0.16,0.04,0.0,0.0,0.0,0.0,normal,21
0,tcp,http,0,0,1,0,0,0,0,0,0,0,26,0.0,0.0,0.0,0.0,255,0.0,0.0,0.0,0.0,0.0,0.0,normal,21
0,tcp,domain,0,0,0,0,0,0,0,0,0,0,3,1.0,0.0,0.07,0.0,3,0.08,0.0,0.0,1.0,0.0,0.0,neptune,19
0,udp,domain_u,0,0,0,0,0,0,0,0,0,0,293,0.0,0.0,0.0,0.0,254,0.01,0.0,0.0,0.0,0.0,0.0,normal,18
0,tcp,netbios_ssn,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.07,0.0,1,0.07,0.0,0.0,1.0,0.0,0.0,neptune,19
0,tcp,private,0,0,0,0,0,0,0,0,0,0,5,1.0,0.0,0.06,0.0,2,0.08,0.0,0.0,1.0,0.0,0.0,neptune,21
0,udp,domain_u,0,0,0,0,0,0,0,0,0,0,110,0.0,0.0,0.02,0.02,253,0.01,0.0,0.0,0.0,0.0,0.0,normal,20
